EA,Symbol,TF,Id,side,qty,OpenDate,OpenPrice,StopLoss,TakeProfit, OpenDate,CloseDate,closePrice,profit,closeType,balance
GKAH_EA,EURUSD,M5,null,01 Jan 0001 00:00:00,0.00000,0.00, Unknown,10000.00
GKAH_EA,EURUSD,M5,Mon 01 Apr 2019 16:05:02,01 Jan 0001 00:00:00,1.12070,-0.07, Unknown,9997.55
GKAH_EA,EURUSD,M5,Mon 01 Apr 2019 16:10:05,01 Jan 0001 00:00:00,1.12062,-0.02, Unknown,9999.98
GKAH_EA,EURUSD,M5,Mon 01 Apr 2019 16:10:13,01 Jan 0001 00:00:00,1.12062,-0.25, Unknown,9997.30
